License Plate State,License Plate Country,License Plate Type,ePermit?,License Plate Number,Vehicle Make,Vehicle Model,Vehicle Year,Vehicle Color,Nickname,Start Date,Start Time,End Date,End Time
MO,US,,,ADZ0075,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,ADZ0076,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,ADZ0077,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,ADZ0078,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,ADZ0079,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,ADZ0080,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,ADZ0081,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,ADZ0082,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,ADZ0083,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,ADZ0084,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,ADZ0085,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,ADZ0086,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,ADZ0087,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,ADZ0088,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,ADZ0089,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,ADZ0090,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SD,US,,,ADZ0091,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TN,US,,,ADZ0092,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TX,US,,,ADZ0093,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
UT,US,,,ADZ0094,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VT,US,,,ADZ0095,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VA,US,,,ADZ0096,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WA,US,,,ADZ0097,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WV,US,,,ADZ0098,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WI,US,,,ADZ0099,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WY,US,,,ADZ0100,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEA0001,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEA0002,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEA0003,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEA0004,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEA0005,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEA0006,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEA0007,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEA0008,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEA0009,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEA0010,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEA0011,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEA0012,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEA0013,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEA0014,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEA0015,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEA0016,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEA0017,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEA0018,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEA0019,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEA0020,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEA0021,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEA0022,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEA0023,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEA0024,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEA0025,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEA0026,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEA0027,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEA0028,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEA0029,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEA0030,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEA0031,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEA0032,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEA0033,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEA0034,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEA0035,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEA0036,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEA0037,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEA0038,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEA0039,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEA0040,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SD,US,,,AEA0041,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TN,US,,,AEA0042,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TX,US,,,AEA0043,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
UT,US,,,AEA0044,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VT,US,,,AEA0045,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VA,US,,,AEA0046,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WA,US,,,AEA0047,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WV,US,,,AEA0048,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WI,US,,,AEA0049,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WY,US,,,AEA0050,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEA0051,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEA0052,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEA0053,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEA0054,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEA0055,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEA0056,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEA0057,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEA0058,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEA0059,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEA0060,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEA0061,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEA0062,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEA0063,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEA0064,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEA0065,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEA0066,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEA0067,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEA0068,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEA0069,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEA0070,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEA0071,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEA0072,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEA0073,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEA0074,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEA0075,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEA0076,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEA0077,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEA0078,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEA0079,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEA0080,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEA0081,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEA0082,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEA0083,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEA0084,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEA0085,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEA0086,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEA0087,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEA0088,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEA0089,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEA0090,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEB0001,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEB0002,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEB0003,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEB0004,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEB0005,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEB0006,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEB0007,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEB0008,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEB0009,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEB0010,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEB0011,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEB0012,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEB0013,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEB0014,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEB0015,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEB0016,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEB0017,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEB0018,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEB0019,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEB0020,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEB0021,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEB0022,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEB0023,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEB0024,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEB0025,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEB0026,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEB0027,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEB0028,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEB0029,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEB0030,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEB0031,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEB0032,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEB0033,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEB0034,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEB0035,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEB0036,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEB0037,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEB0038,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEB0039,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEB0040,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SD,US,,,AEB0041,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TN,US,,,AEB0042,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TX,US,,,AEB0043,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
UT,US,,,AEB0044,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VT,US,,,AEB0045,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VA,US,,,AEB0046,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WA,US,,,AEB0047,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WV,US,,,AEB0048,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WI,US,,,AEB0049,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WY,US,,,AEB0050,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEB0051,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEB0052,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEB0053,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEB0054,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEB0055,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEB0056,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEB0057,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEB0058,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEB0059,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEB0060,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEB0061,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEB0062,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEB0063,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEB0064,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEB0065,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEB0066,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEB0067,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEB0068,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEB0069,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEB0070,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEB0071,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEB0072,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEB0073,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEB0074,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEB0075,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEB0076,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEB0077,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEB0078,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEB0079,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEB0080,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEC0001,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEC0002,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEC0003,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEC0004,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEC0005,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEC0006,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEC0007,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEC0008,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEC0009,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEC0010,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEC0011,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEC0012,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEC0013,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEC0014,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEC0015,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEC0016,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEC0017,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEC0018,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEC0019,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEC0020,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEC0021,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEC0022,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEC0023,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEC0024,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEC0025,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEC0026,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEC0027,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEC0028,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEC0029,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEC0030,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEC0031,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEC0032,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEC0033,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEC0034,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEC0035,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEC0036,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEC0037,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEC0038,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEC0039,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEC0040,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SD,US,,,AEC0041,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TN,US,,,AEC0042,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TX,US,,,AEC0043,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
UT,US,,,AEC0044,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VT,US,,,AEC0045,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VA,US,,,AEC0046,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WA,US,,,AEC0047,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WV,US,,,AEC0048,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WI,US,,,AEC0049,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WY,US,,,AEC0050,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AEC0051,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AEC0052,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AEC0053,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AEC0054,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AEC0055,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AEC0056,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AEC0057,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AEC0058,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AEC0059,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AEC0060,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AEC0061,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AEC0062,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AEC0063,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AEC0064,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AEC0065,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AEC0066,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AEC0067,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AEC0068,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AEC0069,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AEC0070,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AEC0071,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AEC0072,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AEC0073,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AEC0074,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AEC0075,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AEC0076,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AEC0077,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AEC0078,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AEC0079,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AEC0080,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AEC0081,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AEC0082,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AEC0083,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AEC0084,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AEC0085,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OK,US,,,AEC0086,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OR,US,,,AEC0087,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
PA,US,,,AEC0088,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
RI,US,,,AEC0089,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SC,US,,,AEC0090,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
SD,US,,,AEC0091,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TN,US,,,AEC0092,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
TX,US,,,AEC0093,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
UT,US,,,AEC0094,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VT,US,,,AEC0095,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
VA,US,,,AEC0096,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WA,US,,,AEC0097,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WV,US,,,AEC0098,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WI,US,,,AEC0099,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
WY,US,,,AEC0100,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AL,US,,,AED0001,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AK,US,,,AED0002,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AZ,US,,,AED0003,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
AR,US,,,AED0004,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CA,US,,,AED0005,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CO,US,,,AED0006,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
CT,US,,,AED0007,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
DE,US,,,AED0008,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
FL,US,,,AED0009,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
GA,US,,,AED0010,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
HI,US,,,AED0011,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ID,US,,,AED0012,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IL,US,,,AED0013,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IN,US,,,AED0014,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
IA,US,,,AED0015,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KS,US,,,AED0016,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
KY,US,,,AED0017,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
LA,US,,,AED0018,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ME,US,,,AED0019,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MD,US,,,AED0020,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MA,US,,,AED0021,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MI,US,,,AED0022,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MN,US,,,AED0023,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MS,US,,,AED0024,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MO,US,,,AED0025,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
MT,US,,,AED0026,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NE,US,,,AED0027,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NV,US,,,AED0028,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NH,US,,,AED0029,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NJ,US,,,AED0030,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NM,US,,,AED0031,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NY,US,,,AED0032,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
NC,US,,,AED0033,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
ND,US,,,AED0034,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
OH,US,,,AED0035,Acura,Integra,2025,Beige,,10/05/2025,08:00,,
